pokemon_uid,pokemon_id,cp,trainer_name,num_upgrades,move_1,move_2,height,weight,stamina,stamina_max,cp_multiplier,additional_cp_multiplier,iv_defense,iv_stamina,iv_attack,last_seen,form,costume
3034286125988904925,136,1800,BurdockBr,0,209,24,1.08828,32.3026,142,142,0.494142,0,9,15,15,"2018-02-17 19:22:08",0,0
3036274279909088772,143,2821,Andershowsilva,5,212,14,2.3023,503.047,400,400,0.626209,0,8,0,11,"2018-02-17 14:26:04",0,0
3036305989469541448,134,1840,EduardoX92,1,230,107,0.975333,25.5552,210,210,0.39437,0,7,8,11,"2018-02-11 15:56:16",0,0
3043878692281710638,217,2490,Kairog,0,243,14,1.29323,67.3006,132,132,0.340545,0,11,15,11,"2018-02-17 00:51:20",0,0
3044684490137349264,143,2253,JuniorAraujoL,8,234,31,1.89129,397.835,220,220,0.33457,0,15,11,12,"2018-01-31 10:33:58",NULL,NULL
3054042054026872119,127,2081,AntonellaLowen,0,201,20,1.3863,46.7925,146,146,0.531991,0,11,9,7,"2018-02-08 09:13:45",0,0
3060259434770062288,134,2142,lucas56veleda,8,230,105,0.999401,27.8375,202,202,0.36924,0,11,15,15,"2018-02-13 19:30:14",0,0
3071549062301402511,297,2343,VaiPraDeus,0,229,268,2.33323,250.535,200,200,0.335429,0,9,12,8,"2018-01-29 11:55:00",NULL,NULL
3095830665338395775,217,2000,DaiaAndrade,0,243,14,1.72271,121.042,180,180,0.468983,0,11,13,4,"2018-02-17 17:55:41",0,0
3102242793413978919,320,971,WestruppR,0,231,268,2.10496,151.059,364,364,0.692984,0,14,4,1,"2018-02-14 02:01:32",0,0
3102814505306952820,242,2822,MOR4T4,23,234,86,1.32901,26.3675,514,514,0.491763,0,15,13,15,"2018-02-16 18:52:54",0,0
3110936711265023527,143,2959,Uriellon,25,212,14,1.80353,310.07,222,222,0.334,0,12,15,14,"2018-02-09 17:10:36",0,0
3110944302152426525,112,2212,CesarMartins,0,241,31,1.63636,103.024,166,166,0.387559,0,14,6,15,"2018-02-12 18:51:48",0,0
3115253723729223453,143,1907,MakanoLoko,0,212,31,2.47068,575.761,236,236,0.353224,0,13,15,15,"2018-02-16 19:48:22",0,0
3116830981404277600,149,2335,RafaeIR,0,239,277,2.06766,186.715,154,154,0.419177,0,8,2,4,"2018-02-07 02:31:51",0,0
3122830204159086311,134,2319,RAM0SR,0,230,105,1.03904,37.7129,242,242,0.449622,0,15,11,6,"2018-01-28 18:11:03",NULL,NULL
3126185647736653297,113,787,T10z40,0,234,86,1.15437,39.8403,334,334,0.324914,0,12,14,11,"2018-02-16 04:35:13",0,0
3126490199013695624,149,3228,Bryandefogo,42,239,277,2.1711,214.461,274,274,0.69947,0,10,14,15,"2018-02-18 13:45:49",0,0
3130602125741274690,214,2350,Giovane6,1,243,245,1.30003,52.392,104,104,0.328552,0,4,1,13,"2018-02-17 11:25:02",0,0
3132724466199361619,149,3195,MestreCarolS,26,253,277,1.59081,133.936,130,130,0.335265,0,15,13,14,"2018-02-17 17:23:42",0,0
3134632575529082648,217,2352,ChefBergueson,0,228,245,1.6686,92.697,178,178,0.458255,0,8,15,11,"2018-02-17 23:01:20",0,0
3146581158246266724,232,2227,EduMaXPrO,1,243,31,1.10656,131.906,162,162,0.441302,0,6,5,11,"2018-02-15 11:44:08",0,0
3151701707685263166,242,1786,JulianoTimm,0,234,86,1.62394,60.5092,584,584,0.563829,0,7,9,14,"2018-02-18 13:35:01",0,0
3161302634017880080,217,2062,Henriquehbx18,5,228,14,1.83562,104.474,138,138,0.364401,0,14,11,15,"2018-02-14 09:25:55",0,0
3165620124783918908,166,614,endrigoo324,0,201,49,1.14763,29.9529,78,78,0.335198,0,12,7,12,"2018-01-29 21:20:21",NULL,NULL
3166382787543852058,103,2792,LucasOSD,34,274,116,1.98073,120.721,290,290,0.708591,0,15,15,15,"2018-02-03 23:25:01",NULL,NULL
3167017722613535145,112,2331,EBManke,0,241,284,1.80351,120.783,204,204,0.468223,0,12,8,0,"2018-02-06 14:15:55",0,0
3170054940041032922,149,3163,jairso1234,25,253,277,2.25719,178.273,160,160,0.413123,0,14,13,14,"2018-02-16 17:12:24",0,0
3181866066079168547,3,1632,Rodynely,0,214,47,1.87854,82.9785,202,202,0.580233,0,15,15,8,"2018-02-03 23:31:12",NULL,NULL
3185246924978983908,242,2825,Dudupel,23,234,86,1.48262,39.4447,466,466,0.446388,0,15,14,15,"2018-02-18 03:01:16",0,0
3192034367785464411,143,2011,niltonsilva2,3,212,31,2.06004,341.34,254,254,0.382689,0,13,12,12,"2018-02-01 08:44:31",NULL,NULL
3192791369348191677,134,2840,Gekancom,0,230,105,0.853948,20.4267,320,320,0.587157,0,12,13,14,"2018-02-05 17:44:34",0,0
3192882854730722180,288,1137,Giovane6,0,243,95,1.3538,37.8748,158,158,0.458836,0,15,13,8,"2018-01-30 14:32:42",NULL,NULL
3197853815219045977,217,2288,DiiiegoO1391,0,243,14,1.66093,111.45,270,270,0.706131,0,7,12,15,"2018-02-18 13:19:42",0,0
3200464498979733447,19,20,Xavante1911,0,221,131,0.275565,3.16483,20,20,0.133893,0,8,0,3,"2018-02-09 09:36:49",0,0
3201113105770074091,131,1987,Gumitox,14,218,107,2.98742,310.962,276,276,0.504026,0,11,15,15,"2018-02-12 02:42:56",0,0
3202397562823418629,130,2711,LuydyCorrea,18,202,279,5.69231,169.8,278,278,0.680191,0,0,15,15,"2018-02-15 15:33:39",0,0
3203908761977107649,134,2472,SS53H,0,230,107,0.832593,15.3813,266,266,0.492953,0,14,11,5,"2018-02-06 02:32:24",0,0
3228401402368915173,160,2286,ereidur,0,283,279,2.02857,67.5267,162,162,0.45054,0,12,12,14,"2018-02-07 04:17:59",0,0
3230667451835385976,99,2010,Elizeu91,13,237,100,1.16159,67.3746,110,110,0.451842,0,12,13,15,"2018-01-28 16:12:26",NULL,NULL
3236248110848254811,242,2833,PescadorSupremo,26,234,86,1.68179,54.0506,404,404,0.385739,0,11,15,13,"2018-02-15 22:50:07",0,0
3238034237886320362,103,2399,pokemukais,0,274,108,2.45215,186.399,204,204,0.507447,0,9,12,11,"2018-02-16 15:54:39",0,0
3240075242215822424,130,3047,Lone2Play,21,253,277,6.01951,164.881,154,154,0.381092,0,15,14,10,"2018-02-17 15:13:42",0,0
3253150458138139781,103,2467,AmandaLowen,13,234,59,2.25772,167.874,130,130,0.328395,0,15,8,14,"2018-02-12 13:26:03",0,0
3257934354369519440,125,1038,Bilafirefighter,0,207,77,1.03501,33.2833,100,100,0.371391,0,3,6,11,"2018-01-28 14:07:14",NULL,NULL
3264699992808575550,103,1177,Magichrono,0,235,108,1.79195,2.43633,100,100,0.262907,0,8,1,14,"2018-02-01 19:07:13",NULL,NULL
3268820015039284955,103,1937,MCLourenco,12,235,108,1.65112,99.6167,254,254,0.628285,0,10,13,12,"2018-02-03 22:01:59",NULL,NULL
3276079821173604818,162,972,jonhyeno,0,203,123,1.65704,28.5667,208,208,0.597773,0,6,4,13,"2018-02-10 18:41:14",0,0
3279013198556910122,127,1584,Kairog,0,241,245,1.32175,30.8956,108,108,0.378889,0,15,14,4,"2018-02-13 17:08:19",0,0
3280224805358809533,217,1846,Henriquevalezad,0,228,14,1.73827,117.18,168,168,0.436147,0,13,14,11,"2018-02-10 18:06:56",0,0
3280723566964442915,134,3137,AmandaLowen,58,230,107,0.94349,27.0051,192,192,0.353284,0,14,13,15,"2018-02-08 16:45:24",0,0
3280988168857137092,5,836,FilipeFCoi,0,209,115,1.01593,14.785,120,120,0.468252,0,15,13,14,"2018-02-11 20:14:58",0,0
3283662945565181785,242,3026,Uriellon,32,222,14,1.55582,54.7775,438,438,0.420567,0,15,12,15,"2018-02-16 21:33:27",0,0
3287486195605565620,217,2289,MaiaraVS,19,228,88,1.61637,103.407,124,124,0.324512,0,12,14,14,"2018-02-10 10:55:03",0,0
3294782727925745479,43,103,MelissaRosa31,0,215,59,0.410181,1.83149,48,48,0.243973,0,1,10,15,"2018-01-28 03:09:18",NULL,NULL
3294803790432773787,365,2035,GodFelpz,0,283,105,1.38334,170.836,164,164,0.353706,0,13,14,5,"2018-01-29 21:46:19",NULL,NULL
3295256697251529337,134,2766,MontanhaI,42,230,107,1.04867,33.0281,254,254,0.465611,0,15,14,13,"2018-02-06 00:24:18",0,0
3296374672353374758,124,1369,arthur12kd,0,218,254,1.71456,58.7226,140,140,0.506445,0,10,10,11,"2018-02-18 08:03:37",0,0
3302382277482345445,112,2891,DuckBoos,24,241,22,1.97895,128.017,204,204,0.457279,0,13,14,14,"2018-02-01 19:34:29",NULL,NULL
3308409961290354491,196,2440,eisaacsson,19,234,30,1.07732,37.6383,90,90,0.333954,0,2,5,8,"2018-02-11 12:49:15",0,0
3314568910107756468,209,341,profvanessas,0,202,279,0.588409,7.70421,96,96,0.374289,0,12,10,15,"2018-02-18 13:59:04",0,0
3323220176368360263,242,2809,SirCarrion37,27,222,14,1.31541,36.5489,486,486,0.464503,0,10,15,11,"2018-02-16 20:02:25",0,0
3329267779953622151,134,2743,RafaeIR,0,230,107,0.893083,24.0309,246,246,0.455555,0,8,11,13,"2018-02-06 15:19:58",0,0
3333955758466651613,178,1103,jonhyeno,2,238,275,1.4195,15.8809,120,120,0.417834,0,6,14,7,"2018-02-05 23:34:31",0,0
3334473347939199609,265,20,erickm321,0,201,133,0.25397,2.5995,20,20,0.111358,0,9,5,14,"2018-02-05 21:40:38",0,0
3345203187103101867,214,2561,Gigi47H,39,243,245,1.42842,44.8546,148,148,0.427464,0,13,14,15,"2018-02-18 02:57:06",0,0
3347521980726858487,344,1108,Giovane6,0,274,31,1.50347,115.082,102,102,0.384336,0,6,14,10,"2018-02-06 08:32:13",0,0
3352497661613335446,248,3224,IIWillisII,24,266,279,1.67092,122.635,148,148,0.348775,0,13,15,14,"2018-02-10 12:51:39",0,0
3364329085015097859,248,3119,danielmpalomino,21,202,279,1.61354,158.952,232,232,0.551451,0,15,11,13,"2018-02-15 15:57:12",0,0
3366352158664496576,214,2617,Elizeu91,0,261,245,1.41183,56.1446,202,202,0.591547,0,11,11,10,"2018-02-07 22:57:13",0,0
3368715985289180153,333,458,Thecelt1,0,263,84,0.331379,1.06536,72,72,0.386025,0,4,5,0,"2018-02-12 21:03:34",0,0
3372300496723861773,164,1056,LoboTilt02,0,210,108,1.88853,46.8404,220,220,0.541754,0,7,4,7,"2018-02-09 02:21:41",0,0
3375298094447576174,65,2374,gangstermateus,0,226,275,1.34657,42.0807,114,114,0.479376,0,15,10,9,"2018-02-11 23:44:26",0,0
3378537608017438993,3,1704,jedrtskl,0,214,47,1.87973,81.0007,182,182,0.547223,0,4,7,10,"2018-02-06 04:43:10",0,0
3382134522561125099,217,1659,MaoFeita,4,228,14,2.17701,213.66,224,224,0.597121,0,5,9,5,"2018-02-15 22:22:44",0,0
3387761536778819185,134,2099,IzaSpin0,0,230,107,0.938673,22.6858,230,230,0.430829,0,10,8,14,"2018-02-08 13:49:31",0,0
3397680374445402876,196,2765,SerenaKaiou,11,234,30,0.653285,15.1781,98,98,0.339258,0,15,15,15,"2018-02-14 10:59:18",0,0
3401928839064822432,217,2056,MrDarth78,0,228,14,1.95625,152.256,124,124,0.323632,0,15,14,7,"2018-01-29 22:25:22",NULL,NULL
3403620215417857871,286,2194,guiwbecker,0,243,59,1.1696,41.3329,150,150,0.578954,0,15,11,14,"2018-02-14 07:03:00",0,0
3404961359988387395,214,1351,Jessabraham,0,261,22,1.58323,55.5824,110,110,0.329925,0,2,9,14,"2018-02-15 00:18:28",0,0
3413280048943079511,214,1695,fkn21,0,243,245,1.57642,47.6718,200,200,0.574899,0,9,15,9,"2018-01-27 14:05:28",NULL,NULL
3413667319344009071,6,2194,Kaffeeina,0,269,270,1.71847,86.5609,110,110,0.329978,0,8,11,7,"2018-01-31 20:10:31",NULL,NULL
3419126657516373462,99,2155,Giovane6,4,237,105,1.30307,74.7677,108,108,0.437291,0,15,15,15,"2018-02-11 15:57:38",0,0
3434672851040223092,134,3129,niltonsilva2,38,230,107,1.09476,31.8733,192,192,0.353465,0,13,13,15,"2018-02-18 11:36:55",0,0
3438197982883140515,242,1171,Elizeu91,0,234,86,1.71036,58.6771,422,422,0.407084,0,10,10,4,"2018-01-31 03:22:14",NULL,NULL
3439138192822953966,214,2072,DaiaAndrade,0,243,245,1.36501,43.4198,132,132,0.391859,0,11,9,9,"2018-02-01 19:06:13",NULL,NULL
3444897186115499533,143,1548,Luiza1950,1,212,14,1.83402,370.623,210,210,0.326932,0,15,2,3,"2018-02-01 18:57:03",NULL,NULL
3446944763844754525,99,1987,vinicius150278,9,237,20,1.07727,42.8832,112,112,0.506835,0,1,1,13,"2018-01-27 08:40:52",NULL,NULL
3448142827883678824,217,2197,TiagoSalvatte,0,228,245,2.05203,175.667,126,126,0.327036,0,6,15,4,"2018-02-08 12:14:41",0,0
3451294555238904730,123,1410,Ramonzitors,2,200,45,1.81437,80.2862,120,120,0.400977,0,10,10,11,"2018-01-28 16:19:48",NULL,NULL
3459032839016130819,136,2516,MrDarth78,0,209,270,0.753568,17.6647,118,118,0.413265,0,7,14,15,"2018-02-08 10:09:28",0,0
3461997132741895354,134,2459,Rominhou,18,230,58,0.979741,28.6991,214,214,0.405395,0,3,4,13,"2018-02-17 21:16:27",0,0
3467558262382156743,103,2480,thejhankzbr,0,274,108,1.8716,90.4829,172,172,0.421887,0,8,15,14,"2018-02-01 04:19:32",NULL,NULL
3478711843702742946,248,3254,RafaeIR,16,266,103,2.10838,225.648,194,194,0.455669,0,11,14,14,"2018-02-06 20:04:01",0,0
3491988444892698343,65,2016,YuriFO7,0,235,247,1.47702,38.5945,100,100,0.404068,0,13,15,10,"2018-02-09 16:03:33",0,0
3493319841158370875,149,2881,MathPorciuncula,0,239,14,2.02291,183.925,230,230,0.621556,0,11,4,8,"2018-02-17 13:45:50",0,0
3507020084147861356,216,540,Tchagonzalez,0,212,88,0.679088,9.93679,84,84,0.329793,0,4,8,9,"2018-01-31 16:04:11",NULL,NULL
3516499586925527425,248,2033,13Two,0,202,32,1.93075,190.175,154,154,0.368782,0,15,10,10,"2018-01-30 20:23:29",NULL,NULL
3519682214091205516,143,1921,LoboTilt02,15,234,268,2.55251,716.628,240,240,0.365532,0,15,10,12,"2018-02-17 15:34:25",0,0
3521285145987691199,112,2972,ilhucalderon,0,241,32,1.70438,94.2322,148,148,0.34046,0,14,8,12,"2018-02-10 03:05:56",0,0
3529631334340861256,38,1417,RosieneM,0,238,116,1.43512,35.9868,118,118,0.38784,0,14,7,5,"2018-02-15 14:55:17",0,0
3539791654992878050,143,3211,andrinovendas,22,234,14,1.88902,283.665,230,230,0.345693,0,15,15,15,"2018-02-01 14:07:46",NULL,NULL
3544185848071722318,196,1883,leyesld,0,235,108,0.929164,29.8071,102,102,0.369886,0,5,10,14,"2018-02-17 10:22:44",0,0
3548543574427910890,143,1993,Fozter,0,234,31,1.82544,366.992,306,306,0.459445,0,11,14,6,"2018-02-02 07:23:50",NULL,NULL
3553957792710541346,224,1666,jussiefrolich,0,230,248,1.03932,39.7922,132,132,0.400886,0,9,15,15,"2018-02-12 21:05:43",0,0
3554537909183791308,7,10,MiguelGo12X,0,221,105,0.558021,8.57475,20,20,0.0581518,0,10,10,10,"2018-01-30 14:17:17",NULL,NULL
3557430074757940821,65,1666,NegoWell,1,226,247,1.46708,37.7409,92,92,0.374804,0,15,14,12,"2018-02-18 13:25:29",0,0
3559472457143659158,76,2657,MaiconNeujahr,18,233,32,1.47593,324.278,126,126,0.374006,0,15,10,14,"2018-02-13 16:20:20",0,0
3566663547892587600,336,961,TiagoSalvatte,0,224,279,2.06684,11.8226,102,102,0.329476,0,6,10,8,"2018-02-17 16:00:19",0,0
3577076037467391635,134,2459,Mateus2602,1,230,107,1.09423,36.1367,260,260,0.483791,0,2,10,15,"2018-02-09 20:12:54",0,0
3590924639671347644,113,964,erickm321,0,222,86,1.01462,26.7183,432,432,0.421414,0,10,13,10,"2018-02-16 17:49:06",0,0
3594687287851746401,164,1017,RosieneM,0,274,257,1.56824,48.2817,230,230,0.541849,0,8,14,5,"2018-01-31 21:17:17",NULL,NULL
3594747399826219530,103,2546,fkegles,13,271,116,1.8779,92.0636,164,164,0.419069,0,15,6,15,"2018-01-28 23:33:44",NULL,NULL
3594910448230143191,336,1084,xrafinha93,0,266,50,2.72001,59.654,118,118,0.386886,0,8,9,11,"2018-02-13 19:19:26",0,0
3596823699116265935,136,1233,VelhoChico32,5,209,42,0.988759,11.477,84,84,0.295022,0,0,13,15,"2018-02-17 19:14:44",0,0
3602971720674005189,143,2813,jessikamessa,0,234,268,1.97605,339.291,308,308,0.462299,0,10,15,13,"2018-01-28 21:02:11",NULL,NULL
3607554113868817889,149,2858,LucasBozzatoKND,16,253,277,2.13168,210.984,226,226,0.57445,0,14,15,15,"2018-02-16 23:14:00",0,0
3607594906217211684,242,3147,SerenaKaiou,38,234,86,1.40098,39.1328,364,364,0.350736,0,13,11,15,"2018-02-17 11:25:02",0,0
3613143961388232032,143,3306,MagnusPel,40,234,14,1.75704,325.516,238,238,0.356288,0,13,15,13,"2018-02-16 22:58:45",0,0
3613334090539918294,214,2020,mikenordy,0,261,245,1.60109,58.918,122,122,0.364936,0,7,8,6,"2018-02-12 16:48:40",0,0
3615560609495878295,130,2383,anahpel,7,202,107,7.52143,320.661,176,176,0.458386,0,13,2,14,"2018-02-03 22:17:00",NULL,NULL
3622359902308323214,217,2309,AmandaLowen,0,243,14,1.7687,131.321,126,126,0.32725,0,15,15,9,"2018-02-16 19:05:03",0,0
3622504633410611337,359,1293,13MCosta,0,278,22,1.42803,57.4637,100,100,0.346473,0,15,15,13,"2018-02-13 14:24:14",0,0
3624364663209681805,143,2411,Felicitty,11,212,268,2.12321,600.411,250,250,0.376718,0,14,14,13,"2018-02-16 21:27:07",0,0
3626013681094974447,113,803,jussiefrolich,0,234,108,0.922212,28.0219,420,420,0.408788,0,14,14,12,"2018-02-13 09:19:10",0,0
3630415312143075184,143,2611,Gabriel13290,28,212,14,1.97087,414.095,304,304,0.455702,0,12,15,4,"2018-01-29 18:55:48",NULL,NULL
3635161370361235838,214,2232,TiagoSalvatte,2,261,22,1.74881,67.6356,108,108,0.310285,0,12,15,13,"2018-01-28 09:15:19",NULL,NULL
3645317634634675206,336,487,dbsgsjsg,3,266,13,2.75003,52.6574,64,64,0.217133,0,14,4,9,"2018-02-02 20:36:23",NULL,NULL
3647141657577546010,103,2875,Pafuncinho,44,235,59,1.76602,93.6515,218,218,0.535044,0,15,15,15,"2018-02-11 20:34:35",0,0
3650287534736122071,134,1959,profvanessas,0,230,58,1.14026,37.2047,202,202,0.38441,0,8,4,2,"2018-02-06 03:37:23",0,0
3657092090482246509,134,2928,T10z40,24,230,107,0.987781,28.0801,186,186,0.343284,0,15,11,13,"2018-01-31 09:43:14",NULL,NULL
3678472441632138687,134,3084,Pafuncinho,42,230,107,0.734511,21.2966,270,270,0.497073,0,13,13,15,"2018-02-09 03:15:46",0,0
3680742253992504839,143,3032,KhalDrig,0,234,31,2.27149,494.215,272,272,0.415302,0,14,9,15,"2018-02-12 18:11:36",0,0
3680924048952525437,143,2053,gangstermateus,4,212,31,2.1477,492.288,286,286,0.432173,0,10,12,13,"2018-02-13 21:19:02",0,0
3680990143650249815,134,2547,jussiefrolich,0,230,105,1.03743,27.6054,174,174,0.321589,0,7,12,15,"2018-02-06 08:15:28",0,0
3699671491477487164,112,2828,danielmpalomino,21,233,32,2.21423,183.894,200,200,0.446133,0,15,15,13,"2018-02-15 23:25:26",0,0
3703972437818660849,212,2409,Niqueeh,8,200,51,2.13245,139.797,172,172,0.567317,0,14,13,14,"2018-02-11 20:13:44",0,0
3722393112298650829,149,3258,gabriiiiiix,22,253,14,2.38443,262.15,280,280,0.714944,0,14,14,15,"2018-02-03 20:38:04",NULL,NULL
3728552051829984612,283,23,Charmilh0,0,201,57,0.497436,1.77163,24,24,0.160159,0,8,1,0,"2018-02-17 14:51:06",0,0
3732242418435402341,149,2444,MrDarth78,9,253,122,1.94103,180.991,138,138,0.353329,0,13,14,10,"2018-02-13 03:34:21",0,0
3745179113334980299,124,1674,FLSKATER,0,235,85,1.54085,52.689,114,114,0.40931,0,11,11,14,"2018-02-17 03:23:45",0,0
3748070848722944500,214,1205,Bielss07,1,243,245,1.62237,58.8757,102,102,0.295639,0,12,14,15,"2018-02-09 11:24:45",0,0
3752686501093172869,217,2139,JpKazix,0,228,88,2.21319,231.061,158,158,0.422133,0,15,9,11,"2018-02-13 03:42:30",0,0
3753663929102618846,248,3212,HailSlayer,23,266,32,1.80083,141.768,262,262,0.609524,0,15,15,14,"2018-02-16 16:17:58",0,0
3755869313959287247,130,2880,jussiefrolich,15,253,107,6.84761,214.238,252,252,0.628282,0,11,12,15,"2018-02-08 17:38:38",0,0
3766555641686405938,217,2092,gabigugui2,20,243,14,2.03255,156.331,154,154,0.401761,0,3,14,12,"2018-02-17 11:18:47",0,0
3770738002535555978,217,2227,LyraFaceira,0,228,88,2.0458,173.759,122,122,0.329758,0,6,6,9,"2018-02-16 10:56:08",0,0
3782023238249082436,242,2639,hostid0net0br,0,234,86,1.62395,59.2812,342,342,0.327283,0,11,14,10,"2018-02-01 14:26:34",NULL,NULL
3784511815898924531,248,3322,MonicaDPG,27,202,32,2.08424,241.298,212,212,0.495741,0,14,15,15,"2018-02-08 01:23:03",0,0
3788161153881790379,134,2733,biruta1,10,230,107,1.08774,34.4555,282,282,0.532082,0,10,5,10,"2018-02-17 15:33:11",0,0
3811407686996527945,214,1398,XoleianaX,6,243,22,1.52616,51.5416,86,86,0.269796,0,1,1,15,"2018-02-16 22:35:15",0,0
3815077829706369857,143,1822,Bryanjph,3,212,14,2.32537,532.85,184,184,0.283346,0,7,8,6,"2018-02-08 11:01:52",0,0
3822902240781278206,136,2342,ChefBergueson,0,269,103,0.80714,16.3157,120,120,0.454531,0,9,4,13,"2018-02-12 19:36:03",0,0
3827647909987699397,130,3011,Chakan86,18,202,277,7.41253,272.373,298,298,0.756922,0,11,8,15,"2018-02-08 18:17:38",0,0
3833060483745145880,347,894,Lirielchata,0,220,89,0.739635,13.6026,80,80,0.405177,0,9,11,15,"2018-02-12 00:28:05",0,0
3834099111932567456,103,2505,HailSlayer,0,274,59,2.20306,147.442,132,132,0.335298,0,11,9,10,"2018-02-02 11:03:10",NULL,NULL
3837063496534487294,289,2759,Joubert11,3,287,31,1.60148,88.8389,350,350,0.612139,0,14,13,13,"2018-02-15 19:37:42",0,0
3850548419557561057,131,2268,Lone2Play,23,230,40,2.80103,325.603,382,382,0.696381,0,14,15,14,"2018-02-01 15:35:01",NULL,NULL
3857051966907591706,49,1251,miguelzim0097,0,260,49,1.31623,10.6355,152,152,0.532319,0,8,4,7,"2018-02-18 08:06:23",0,0
3857752232067949072,276,542,MOR4T4,0,219,45,0.279857,2.33016,76,76,0.429591,0,12,10,15,"2018-02-10 18:10:06",0,0
3858471821681609135,142,1155,BRCoutinhoRS,0,202,74,1.96863,71.1582,96,96,0.275826,0,10,15,11,"2018-02-17 16:07:01",0,0
3863387411653869792,214,617,Bkzera77,0,243,22,1.34706,36.7208,86,86,0.254896,0,12,9,4,"2018-02-13 15:05:24",0,0
3874919366046534636,217,2297,Andershowsilva,0,228,88,1.92782,156.807,184,184,0.483002,0,9,11,15,"2018-02-08 12:04:05",0,0
3876452337241468528,217,1482,miguelzim0097,1,243,88,1.56417,95.6427,212,212,0.557091,0,8,11,14,"2018-02-16 18:46:34",0,0
3879082571090935099,143,2538,brain2damaged,0,212,31,2.42562,682.389,206,206,0.316203,0,6,6,11,"2018-02-14 04:17:24",0,0
3885743819659525964,149,2012,wellmachado95,0,253,14,1.75689,143.477,122,122,0.314278,0,12,14,13,"2018-02-08 16:06:57",0,0
3893442576272924565,298,172,Rodynely,0,237,53,0.199176,2.37245,100,100,0.449872,0,12,13,14,"2018-02-16 15:54:39",0,0
3894753009375634319,143,2877,TomateLeRTHX,5,212,14,2.14943,634.074,222,222,0.33381,0,1,15,14,"2018-02-13 12:47:41",0,0
3899627706124938600,323,1450,soareskalicki,0,241,116,1.88174,205.046,114,114,0.396358,0,2,5,9,"2018-02-10 04:20:50",0,0
3905517441666178505,6,2011,AlineTorrezin,13,269,270,2.11671,131.737,126,126,0.371472,0,14,15,13,"2018-02-13 19:04:24",0,0
3910047418195656485,197,1114,Henriquevalezad,0,238,280,0.910858,26.2752,224,224,0.563588,0,15,9,10,"2018-01-29 22:14:55",NULL,NULL
3910639530264531189,112,3088,AmandaLowen,19,241,32,1.81337,95.286,154,154,0.344578,0,13,14,13,"2018-02-18 03:14:03",0,0
3916762468406463101,257,1704,IIWillisII,0,269,256,2.19358,67.852,206,206,0.597374,0,14,13,3,"2018-02-09 20:39:24",0,0
3924432189418200448,182,1437,JuniorAraujoL,0,225,47,0.434164,7.14346,110,110,0.338191,0,15,15,14,"2018-02-16 19:59:05",0,0
3929208600042839742,113,95,mikasilva987,0,222,108,1.20255,45.4821,208,208,0.206088,0,8,8,7,"2018-02-15 00:14:16",0,0
3929456482851244734,103,2575,JMRomanova,8,271,59,2.05689,113.244,156,156,0.386403,0,12,14,13,"2018-02-09 18:44:38",0,0
3934532037460914641,149,2477,HailSlayer,9,253,277,2.18227,228.024,118,118,0.304375,0,11,14,15,"2018-02-16 21:31:45",0,0
3934995502108765915,3,1925,MaiaraVS,0,215,116,1.97879,110.419,196,196,0.560351,0,13,15,10,"2018-02-09 23:03:06",0,0
3938570561097922088,113,740,Magichrono,9,222,108,1.14053,31.3515,354,354,0.345745,0,13,13,12,"2018-02-07 12:48:00",0,0
3941398898202754775,262,1047,jonhyeno,2,202,279,0.847401,26.016,122,122,0.436476,0,12,1,5,"2018-02-17 17:05:25",0,0
3941613877165039620,134,2695,JMRomanova,2,230,105,0.976924,27.6402,276,276,0.509734,0,4,11,15,"2018-02-18 02:57:06",0,0
3950410008586141499,214,2288,AmandaLowen,0,261,22,1.65166,72.2297,106,106,0.321856,0,6,7,11,"2018-02-11 14:11:53",0,0
3950768283105809058,149,2801,Jessabraham,6,253,122,2.60184,330.502,120,120,0.316059,0,15,9,13,"2018-02-17 10:25:35",0,0
